60	CLOSE	screen
80	COMMAND	powers testing on
100	COMMAND	gamemode creative @s
# batch 1
103	COMMAND	item replace entity @s hotbar.0 with powers:rainbow_crystal
106	COMMAND	item replace entity @s hotbar.1 with powers:red_crystal
109	COMMAND	item replace entity @s hotbar.2 with powers:orange_crystal
112	COMMAND	item replace entity @s hotbar.3 with powers:yellow_crystal
115	COMMAND	item replace entity @s hotbar.4 with powers:green_crystal
118	COMMAND	item replace entity @s hotbar.5 with powers:blue_crystal
121	COMMAND	item replace entity @s hotbar.6 with powers:indigo_crystal
124	COMMAND	item replace entity @s hotbar.7 with powers:violet_crystal
127	COMMAND	item replace entity @s hotbar.8 with powers:light_crystal
139	SCREENSHOT	item-batch-1
# batch 2
162	COMMAND	item replace entity @s hotbar.0 with powers:dark_crystal
165	COMMAND	item replace entity @s hotbar.1 with powers:infected_rainbow_crystal
168	COMMAND	item replace entity @s hotbar.2 with powers:darkness
171	COMMAND	item replace entity @s hotbar.3 with powers:pure_light
174	COMMAND	item replace entity @s hotbar.4 with powers:amethyst_ward
177	COMMAND	item replace entity @s hotbar.5 with powers:arcane_crucible
180	COMMAND	item replace entity @s hotbar.6 with powers:darkness_creature_spawn_egg
183	COMMAND	item replace entity @s hotbar.7 with powers:power_test_actor_spawn_egg
186	COMMAND	item replace entity @s hotbar.8 with powers:radiant_sentinel_spawn_egg
198	SCREENSHOT	item-batch-2
# batch 3
221	COMMAND	item replace entity @s hotbar.0 with powers:first_vessel_spawn_egg
224	COMMAND	item replace entity @s hotbar.1 with powers:dark_herald_spawn_egg
227	COMMAND	item replace entity @s hotbar.2 with powers:light_herald_spawn_egg
230	COMMAND	item replace entity @s hotbar.3 with powers:amethyst_greatblade
233	COMMAND	item replace entity @s hotbar.4 with powers:amethyst_greatpick
236	COMMAND	item replace entity @s hotbar.5 with powers:amethyst_greatshovel
239	COMMAND	item replace entity @s hotbar.6 with powers:ancient_greatslab
242	COMMAND	item replace entity @s hotbar.7 with powers:azure_dagger
245	COMMAND	item replace entity @s hotbar.8 with powers:azure_greataxe
257	SCREENSHOT	item-batch-3
# batch 4
280	COMMAND	item replace entity @s hotbar.0 with powers:azure_greatsword
283	COMMAND	item replace entity @s hotbar.1 with powers:azure_pickaxe
286	COMMAND	item replace entity @s hotbar.2 with powers:azure_sabre
289	COMMAND	item replace entity @s hotbar.3 with powers:azure_scythe
292	COMMAND	item replace entity @s hotbar.4 with powers:azure_shovel
295	COMMAND	item replace entity @s hotbar.5 with powers:berserkers_cleaver
298	COMMAND	item replace entity @s hotbar.6 with powers:berserkers_greataxe
301	COMMAND	item replace entity @s hotbar.7 with powers:black_iron_clobberer
304	COMMAND	item replace entity @s hotbar.8 with powers:black_iron_greataxe
316	SCREENSHOT	item-batch-4
# batch 5
339	COMMAND	item replace entity @s hotbar.0 with powers:black_iron_greatsword
342	COMMAND	item replace entity @s hotbar.1 with powers:calamity_blade
345	COMMAND	item replace entity @s hotbar.2 with powers:claymore
348	COMMAND	item replace entity @s hotbar.3 with powers:crescent_greataxe
351	COMMAND	item replace entity @s hotbar.4 with powers:crimson_cleaver
354	COMMAND	item replace entity @s hotbar.5 with powers:crystal_frostblade
357	COMMAND	item replace entity @s hotbar.6 with powers:crystal_frostscythe
360	COMMAND	item replace entity @s hotbar.7 with powers:demonic_sword
363	COMMAND	item replace entity @s hotbar.8 with powers:demons_blood_blade
375	SCREENSHOT	item-batch-5
# batch 6
398	COMMAND	item replace entity @s hotbar.0 with powers:demons_blood_pick
401	COMMAND	item replace entity @s hotbar.1 with powers:demons_blood_shovel
404	COMMAND	item replace entity @s hotbar.2 with powers:demonslayers_greatsword
407	COMMAND	item replace entity @s hotbar.3 with powers:dragon_sword
410	COMMAND	item replace entity @s hotbar.4 with powers:emerald_greatcleaver
413	COMMAND	item replace entity @s hotbar.5 with powers:ethereal_frostblade
416	COMMAND	item replace entity @s hotbar.6 with powers:flamberge
419	COMMAND	item replace entity @s hotbar.7 with powers:gilded_phoenix_greataxe
422	COMMAND	item replace entity @s hotbar.8 with powers:gloomsteel_greataxe
434	SCREENSHOT	item-batch-6
# batch 7
457	COMMAND	item replace entity @s hotbar.0 with powers:gloomsteel_katana
460	COMMAND	item replace entity @s hotbar.1 with powers:gloomsteel_knife
463	COMMAND	item replace entity @s hotbar.2 with powers:grand_claymore
466	COMMAND	item replace entity @s hotbar.3 with powers:heavenly_partisan
469	COMMAND	item replace entity @s hotbar.4 with powers:iron_battle_axe
472	COMMAND	item replace entity @s hotbar.5 with powers:iron_broadsword
475	COMMAND	item replace entity @s hotbar.6 with powers:iron_dagger
478	COMMAND	item replace entity @s hotbar.7 with powers:iron_greataxe
481	COMMAND	item replace entity @s hotbar.8 with powers:iron_halberd
493	SCREENSHOT	item-batch-7
# batch 8
516	COMMAND	item replace entity @s hotbar.0 with powers:iron_hay_sickle
519	COMMAND	item replace entity @s hotbar.1 with powers:iron_mace
522	COMMAND	item replace entity @s hotbar.2 with powers:iron_polearm
525	COMMAND	item replace entity @s hotbar.3 with powers:iron_sai
528	COMMAND	item replace entity @s hotbar.4 with powers:lycanbane
531	COMMAND	item replace entity @s hotbar.5 with powers:moonlight
534	COMMAND	item replace entity @s hotbar.6 with powers:nature_sword
